,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
118379,801,2019-02-11 18:55:18.902,2019-02-11 19:08:39.911,81.0,Berry St at 4th St,37.77588,-122.39317,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,4574,Subscriber,1952,Male,No,2019,2,11,18,evening,Sunday,67,13,0
118410,430,2019-02-11 18:58:17.748,2019-02-11 19:05:28.331,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,4991,Subscriber,1954,Female,No,2019,2,11,18,evening,Sunday,65,7,0
118424,405,2019-02-11 18:57:38.637,2019-02-11 19:04:23.921,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,13.0,Commercial St at Montgomery St,37.794231,-122.402923,5404,Subscriber,1956,Female,Yes,2019,2,11,18,evening,Sunday,63,6,0
118602,1068,2019-02-11 18:32:34.201,2019-02-11 18:50:23.156,22.0,Howard St at Beale St,37.789756,-122.394643,126.0,Esprit Park,37.7616343,-122.3906477,2035,Subscriber,1959,Male,No,2019,2,11,18,evening,Sunday,60,17,0
118664,1271,2019-02-11 18:25:24.615,2019-02-11 18:46:36.282,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,97.0,14th St at Mission St,37.7682646,-122.4201102,2820,Subscriber,1954,Male,No,2019,2,11,18,evening,Sunday,65,21,0
118767,441,2019-02-11 18:32:35.098,2019-02-11 18:39:57.004,316.0,San Salvador St at 1st St,37.330165,-121.885831,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,3981,Subscriber,1957,Female,No,2019,2,11,18,evening,Sunday,62,7,0
118784,402,2019-02-11 18:32:11.582,2019-02-11 18:38:53.755,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,61.0,Howard St at 8th St,37.7765126,-122.4113061,4814,Subscriber,1957,Male,No,2019,2,11,18,evening,Sunday,62,6,0
118925,613,2019-02-11 18:18:35.471,2019-02-11 18:28:48.640,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5056,Subscriber,1954,Male,No,2019,2,11,18,evening,Sunday,65,10,0
118954,436,2019-02-11 18:19:56.976,2019-02-11 18:27:13.096,72.0,Page St at Scott St,37.772406,-122.4356498,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,5173,Subscriber,1959,Male,No,2019,2,11,18,evening,Sunday,60,7,0
119010,267,2019-02-11 18:19:18.848,2019-02-11 18:23:46.758,158.0,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,173.0,Shattuck Ave at 55th St,37.8403643,-122.2644881,3730,Subscriber,1900,Male,Yes,2019,2,11,18,evening,Sunday,119,4,0
119100,373,2019-02-11 18:11:54.352,2019-02-11 18:18:08.159,63.0,Bryant St at 6th St,37.775910222333366,-122.40257500673576,27.0,Beale St at Harrison St,37.7880593,-122.3918648,4728,Subscriber,1958,Male,No,2019,2,11,18,evening,Sunday,61,6,0
119255,407,2019-02-11 18:01:35.565,2019-02-11 18:08:23.082,36.0,Folsom St at 3rd St,37.78383,-122.39887,63.0,Bryant St at 6th St,37.775910222333366,-122.40257500673576,4728,Subscriber,1958,Male,No,2019,2,11,18,evening,Sunday,61,6,0
119318,514,2019-02-11 17:57:02.434,2019-02-11 18:05:36.499,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,1553,Subscriber,1956,Male,No,2019,2,11,17,evening,Sunday,63,8,0
119335,123,2019-02-11 18:02:35.036,2019-02-11 18:04:38.418,138.0,Jersey St at Church St,37.7509004,-122.4274114,140.0,Cesar Chavez St at Dolores St,37.7478584,-122.4249863,4944,Subscriber,1959,Female,No,2019,2,11,18,evening,Sunday,60,2,0
119342,325,2019-02-11 17:58:53.132,2019-02-11 18:04:18.295,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,4656,Subscriber,1956,Female,Yes,2019,2,11,17,evening,Sunday,63,5,0
119377,615,2019-02-11 17:52:51.854,2019-02-11 18:03:07.604,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,50.0,2nd St at Townsend St,37.780526,-122.390288,5084,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,10,0
119390,969,2019-02-11 17:46:19.404,2019-02-11 18:02:29.374,129.0,Harrison St at 20th St,37.758862,-122.412544,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,277,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,16,0
119394,1361,2019-02-11 17:39:43.592,2019-02-11 18:02:25.147,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,5237,Subscriber,1957,Male,No,2019,2,11,17,evening,Sunday,62,22,0
119399,806,2019-02-11 17:48:38.126,2019-02-11 18:02:04.943,267.0,Derby St at College Ave,37.8618037,-122.2535687,258.0,University Ave at Oxford St,37.8723555,-122.2664467,3412,Subscriber,1956,Male,No,2019,2,11,17,evening,Sunday,63,13,0
119426,907,2019-02-11 17:45:31.876,2019-02-11 18:00:39.473,11.0,Davis St at Jackson St,37.79728,-122.398436,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,4986,Subscriber,1951,Male,No,2019,2,11,17,evening,Sunday,68,15,0
119442,941,2019-02-11 17:43:41.440,2019-02-11 17:59:23.297,11.0,Davis St at Jackson St,37.79728,-122.398436,114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,5421,Subscriber,1957,Male,No,2019,2,11,17,evening,Sunday,62,15,0
119609,393,2019-02-11 17:44:51.047,2019-02-11 17:51:24.298,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,166.0,College Ave at Alcatraz Ave,37.8513755,-122.2525233,555,Subscriber,1957,Female,No,2019,2,11,17,evening,Sunday,62,6,0
119661,707,2019-02-11 17:37:06.505,2019-02-11 17:48:53.668,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5453,Subscriber,1957,Male,No,2019,2,11,17,evening,Sunday,62,11,0
119770,947,2019-02-11 17:27:52.050,2019-02-11 17:43:39.749,19.0,Post St at Kearny St,37.788975,-122.403452,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,1497,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,15,0
119776,231,2019-02-11 17:39:22.419,2019-02-11 17:43:14.278,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,11.0,Davis St at Jackson St,37.79728,-122.398436,3647,Subscriber,1951,Male,No,2019,2,11,17,evening,Sunday,68,3,0
119893,233,2019-02-11 17:33:35.179,2019-02-11 17:37:28.498,13.0,Commercial St at Montgomery St,37.794231,-122.402923,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,260,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,3,0
119962,565,2019-02-11 17:24:08.130,2019-02-11 17:33:33.851,22.0,Howard St at Beale St,37.789756,-122.394643,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5315,Customer,1956,Male,No,2019,2,11,17,evening,Sunday,63,9,0
120013,312,2019-02-11 17:25:45.179,2019-02-11 17:30:57.515,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,36.0,Folsom St at 3rd St,37.78383,-122.39887,4432,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,5,0
120084,371,2019-02-11 17:21:28.877,2019-02-11 17:27:40.271,310.0,San Fernando St at 4th St,37.335885,-121.88566,316.0,San Salvador St at 1st St,37.330165,-121.885831,3026,Subscriber,1957,Female,No,2019,2,11,17,evening,Sunday,62,6,0
120093,723,2019-02-11 17:15:05.375,2019-02-11 17:27:08.920,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,4390,Subscriber,1958,Female,No,2019,2,11,17,evening,Sunday,61,12,0
120190,463,2019-02-11 17:15:33.210,2019-02-11 17:23:16.242,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,19.0,Post St at Kearny St,37.788975,-122.403452,4409,Subscriber,1956,Female,Yes,2019,2,11,17,evening,Sunday,63,7,0
120191,902,2019-02-11 17:08:13.248,2019-02-11 17:23:15.992,120.0,Mission Dolores Park,37.7614205,-122.4264353,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,5267,Subscriber,1958,Male,No,2019,2,11,17,evening,Sunday,61,15,0
120202,882,2019-02-11 17:08:04.697,2019-02-11 17:22:46.949,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,1056,Subscriber,1955,Male,No,2019,2,11,17,evening,Sunday,64,14,0
120304,745,2019-02-11 17:05:07.840,2019-02-11 17:17:33.755,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,2527,Subscriber,1959,Male,No,2019,2,11,17,evening,Sunday,60,12,0
120341,345,2019-02-11 17:10:05.527,2019-02-11 17:15:50.577,36.0,Folsom St at 3rd St,37.78383,-122.39887,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,2857,Customer,1959,Male,No,2019,2,11,17,evening,Sunday,60,5,0
120413,498,2019-02-11 17:03:48.183,2019-02-11 17:12:06.910,187.0,Jack London Square,37.796248,-122.279352,163.0,Lake Merritt BART Station,37.7973195,-122.2653199,5080,Customer,1957,Male,No,2019,2,11,17,evening,Sunday,62,8,0
120476,247,2019-02-11 17:03:52.827,2019-02-11 17:08:00.658,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,58.0,Market St at 10th St,37.776619,-122.417385,5555,Subscriber,1954,Male,No,2019,2,11,17,evening,Sunday,65,4,0
120485,550,2019-02-11 16:58:31.063,2019-02-11 17:07:41.783,16.0,Steuart St at Market St,37.79413,-122.39443,81.0,Berry St at 4th St,37.77588,-122.39317,5358,Subscriber,1953,Male,No,2019,2,11,16,afternoon,Sunday,66,9,0
120569,995,2019-02-11 16:46:46.528,2019-02-11 17:03:21.845,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,138.0,Jersey St at Church St,37.7509004,-122.4274114,5468,Subscriber,1959,Female,No,2019,2,11,16,afternoon,Sunday,60,16,0
120581,316,2019-02-11 16:57:16.031,2019-02-11 17:02:33.027,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,696,Subscriber,1956,Male,No,2019,2,11,16,afternoon,Sunday,63,5,0
120609,970,2019-02-11 16:43:42.597,2019-02-11 16:59:53.090,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,72.0,Page St at Scott St,37.772406,-122.4356498,4413,Subscriber,1951,Male,No,2019,2,11,16,afternoon,Sunday,68,16,0
120735,323,2019-02-11 16:45:15.482,2019-02-11 16:50:39.375,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4822,Subscriber,1951,Male,No,2019,2,11,16,afternoon,Sunday,68,5,0
120835,1488,2019-02-11 16:18:15.663,2019-02-11 16:43:04.637,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,86.0,Market St at Dolores St,37.7693053,-122.4268256,5340,Subscriber,1957,Male,No,2019,2,11,16,afternoon,Sunday,62,24,0
120875,483,2019-02-11 16:30:36.819,2019-02-11 16:38:40.014,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,129.0,Harrison St at 20th St,37.758862,-122.412544,277,Subscriber,1958,Male,No,2019,2,11,16,afternoon,Sunday,61,8,0
120889,373,2019-02-11 16:30:45.598,2019-02-11 16:36:59.191,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,49.0,S Park St at 3rd St,37.7807601,-122.3949894,1517,Subscriber,1953,Male,No,2019,2,11,16,afternoon,Sunday,66,6,0
120894,433,2019-02-11 16:29:20.425,2019-02-11 16:36:34.400,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,685,Subscriber,1956,Male,No,2019,2,11,16,afternoon,Sunday,63,7,0
120904,634,2019-02-11 16:24:46.198,2019-02-11 16:35:20.973,13.0,Commercial St at Montgomery St,37.794231,-122.402923,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,4983,Subscriber,1953,Male,No,2019,2,11,16,afternoon,Sunday,66,10,0
121050,761,2019-02-11 16:08:10.396,2019-02-11 16:20:51.897,14.0,Clay St at Battery St,37.795001,-122.39997,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4908,Subscriber,1958,Male,No,2019,2,11,16,afternoon,Sunday,61,12,0
121079,339,2019-02-11 16:12:02.655,2019-02-11 16:17:41.925,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,4959,Subscriber,1950,Male,No,2019,2,11,16,afternoon,Sunday,69,5,0
121086,684,2019-02-11 16:05:46.205,2019-02-11 16:17:10.750,75.0,Market St at Franklin St,37.7737932060887,-122.42123901844025,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4832,Subscriber,1957,Male,No,2019,2,11,16,afternoon,Sunday,62,11,0
121088,671,2019-02-11 16:05:39.541,2019-02-11 16:16:51.530,58.0,Market St at 10th St,37.776619,-122.417385,26.0,1st St at Folsom St,37.78729,-122.39438,6638,Subscriber,1933,Female,Yes,2019,2,11,16,afternoon,Sunday,86,11,0
121141,173,2019-02-11 16:07:00.710,2019-02-11 16:09:53.861,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,5377,Customer,1959,Male,No,2019,2,11,16,afternoon,Sunday,60,2,0
121246,190,2019-02-11 15:52:24.021,2019-02-11 15:55:34.129,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,58.0,Market St at 10th St,37.776619,-122.417385,5298,Subscriber,1955,Male,Yes,2019,2,11,15,afternoon,Sunday,64,3,0
121278,757,2019-02-11 15:38:14.212,2019-02-11 15:50:51.736,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,1864,Subscriber,1956,Male,No,2019,2,11,15,afternoon,Sunday,63,12,0
121303,654,2019-02-11 15:36:28.492,2019-02-11 15:47:23.201,58.0,Market St at 10th St,37.776619,-122.417385,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,5298,Subscriber,1955,Male,Yes,2019,2,11,15,afternoon,Sunday,64,10,0
121329,853,2019-02-11 15:29:52.931,2019-02-11 15:44:06.183,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,5405,Subscriber,1959,Male,Yes,2019,2,11,15,afternoon,Sunday,60,14,0
121339,518,2019-02-11 15:32:41.288,2019-02-11 15:41:20.239,14.0,Clay St at Battery St,37.795001,-122.39997,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4648,Subscriber,1959,Male,No,2019,2,11,15,afternoon,Sunday,60,8,0
121358,146,2019-02-11 15:35:51.165,2019-02-11 15:38:17.487,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,5290,Customer,1959,Male,No,2019,2,11,15,afternoon,Sunday,60,2,0
121404,2141,2019-02-11 14:54:20.988,2019-02-11 15:30:02.557,351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,5303,Customer,1959,Male,No,2019,2,11,14,afternoon,Sunday,60,35,0
121457,472,2019-02-11 15:11:04.076,2019-02-11 15:18:56.469,129.0,Harrison St at 20th St,37.758862,-122.412544,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,277,Subscriber,1958,Male,No,2019,2,11,15,afternoon,Sunday,61,7,0
121499,684,2019-02-11 15:00:45.258,2019-02-11 15:12:09.310,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5133,Subscriber,1959,Male,No,2019,2,11,15,afternoon,Sunday,60,11,0
121505,744,2019-02-11 14:58:30.047,2019-02-11 15:10:54.739,186.0,Lakeside Dr at 14th St,37.8013189,-122.2626418,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574004,4862,Subscriber,1959,Male,No,2019,2,11,14,afternoon,Sunday,60,12,0
121509,355,2019-02-11 15:04:02.807,2019-02-11 15:09:58.640,50.0,2nd St at Townsend St,37.780526,-122.390288,64.0,5th St at Brannan St,37.7767539,-122.3990176,4953,Subscriber,1950,Male,No,2019,2,11,15,afternoon,Sunday,69,5,0
121511,1531,2019-02-11 14:43:53.375,2019-02-11 15:09:24.967,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,1203,Subscriber,1949,Male,Yes,2019,2,11,14,afternoon,Sunday,70,25,0
121573,457,2019-02-11 14:47:33.837,2019-02-11 14:55:11.636,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,27.0,Beale St at Harrison St,37.7880593,-122.3918648,5505,Subscriber,1942,Male,No,2019,2,11,14,afternoon,Sunday,77,7,0
121592,3079,2019-02-11 13:59:03.084,2019-02-11 14:50:22.802,52.0,McAllister St at Baker St,37.7774157,-122.4418376,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,5262,Subscriber,1957,Male,No,2019,2,11,13,afternoon,Sunday,62,51,0
121615,485,2019-02-11 14:37:30.006,2019-02-11 14:45:35.638,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,5133,Subscriber,1959,Male,No,2019,2,11,14,afternoon,Sunday,60,8,0
121683,323,2019-02-11 14:25:11.139,2019-02-11 14:30:34.702,61.0,Howard St at 8th St,37.7765126,-122.4113061,58.0,Market St at 10th St,37.776619,-122.417385,1699,Subscriber,1933,Female,Yes,2019,2,11,14,afternoon,Sunday,86,5,0
121703,682,2019-02-11 14:14:58.388,2019-02-11 14:26:21.091,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,4728,Subscriber,1951,Male,No,2019,2,11,14,afternoon,Sunday,68,11,0
121734,251,2019-02-11 14:13:50.263,2019-02-11 14:18:01.480,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,14.0,Clay St at Battery St,37.795001,-122.39997,5485,Subscriber,1953,Male,No,2019,2,11,14,afternoon,Sunday,66,4,0
121736,533,2019-02-11 14:08:40.155,2019-02-11 14:17:34.053,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,170.0,Telegraph Ave at 58th St,37.8444927,-122.261351,13,Subscriber,1957,Male,Yes,2019,2,11,14,afternoon,Sunday,62,8,0
121817,832,2019-02-11 13:47:26.451,2019-02-11 14:01:19.419,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,2120,Subscriber,1959,Male,No,2019,2,11,13,afternoon,Sunday,60,13,0
121833,199,2019-02-11 13:54:49.931,2019-02-11 13:58:09.822,13.0,Commercial St at Montgomery St,37.794231,-122.402923,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,5047,Subscriber,1956,Male,No,2019,2,11,13,afternoon,Sunday,63,3,0
121866,418,2019-02-11 13:42:23.148,2019-02-11 13:49:21.753,338.0,13th St at Franklin St,37.80318908113163,-122.27057933807372,186.0,Lakeside Dr at 14th St,37.8013189,-122.2626418,638,Subscriber,1959,Male,No,2019,2,11,13,afternoon,Sunday,60,6,0
121879,1465,2019-02-11 13:21:57.953,2019-02-11 13:46:23.554,16.0,Steuart St at Market St,37.79413,-122.39443,130.0,22nd St Caltrain Station,37.75728840784085,-122.3920512199402,2250,Subscriber,1952,Male,No,2019,2,11,13,afternoon,Sunday,67,24,0
121880,635,2019-02-11 13:35:41.798,2019-02-11 13:46:17.721,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,1553,Subscriber,1959,Male,No,2019,2,11,13,afternoon,Sunday,60,10,0
121890,1195,2019-02-11 13:23:14.462,2019-02-11 13:43:10.131,19.0,Post St at Kearny St,37.788975,-122.403452,113.0,Franklin Square,37.764555,-122.410345,5084,Customer,1954,Male,No,2019,2,11,13,afternoon,Sunday,65,19,0
121895,1592,2019-02-11 13:14:18.948,2019-02-11 13:40:51.726,84.0,Duboce Park,37.7692005,-122.4338119,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,4728,Subscriber,1951,Male,No,2019,2,11,13,afternoon,Sunday,68,26,0
121931,297,2019-02-11 13:27:58.716,2019-02-11 13:32:56.371,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,1685,Subscriber,1949,Male,No,2019,2,11,13,afternoon,Sunday,70,4,0
121986,780,2019-02-11 13:11:40.900,2019-02-11 13:24:41.280,61.0,Howard St at 8th St,37.7765126,-122.4113061,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,5283,Subscriber,1957,Male,No,2019,2,11,13,afternoon,Sunday,62,13,0
122051,668,2019-02-11 12:59:30.304,2019-02-11 13:10:38.533,18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709596,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,13,Subscriber,1957,Male,Yes,2019,2,11,12,afternoon,Sunday,62,11,0
122115,1053,2019-02-11 12:42:43.215,2019-02-11 13:00:16.670,138.0,Jersey St at Church St,37.7509004,-122.4274114,58.0,Market St at 10th St,37.776619,-122.417385,341,Subscriber,1959,Female,No,2019,2,11,12,afternoon,Sunday,60,17,0
